i_connect_no,i_site_code,i_unit_num,i_giku_num,c_tag_no,c_tag_desc,c_category1,c_category2,c_category3,d_disp_range_lower,d_disp_range_upper,c_unit,i_decimal_place,i_signal_type,c_unit2,d_cnv1,d_cnv2,i_cdbi,c_point_id,c_retu text,i_off_set,i_kind_num,i_auto_flag,d_dead_band,i_xid bigint
1,1,2,0,SB_SPARE_3981,SPARE_3981,,0,,0,1,,0,1,,1,1,3981,SB_010200010000003981,data80,0,1,1,0,3981
1,1,2,0,SB_SPARE_3982,SPARE_3982,,0,,0,1,,0,1,,1,1,3982,SB_010200010000003982,data81,0,1,1,0,3982
1,1,2,0,SB_SPARE_3983,SPARE_3983,,0,,0,1,,0,1,,1,1,3983,SB_010200010000003983,data82,0,1,1,0,3983
1,1,2,0,SB_SPARE_3984,SPARE_3984,,0,,0,1,,0,1,,1,1,3984,SB_010200010000003984,data83,0,1,1,0,3984
1,1,2,0,SB_SPARE_3985,SPARE_3985,,0,,0,1,,0,1,,1,1,3985,SB_010200010000003985,data84,0,1,1,0,3985
1,1,2,0,SB_SPARE_3986,SPARE_3986,,0,,0,1,,0,1,,1,1,3986,SB_010200010000003986,data85,0,1,1,0,3986
1,1,2,0,SB_SPARE_3987,SPARE_3987,,0,,0,1,,0,1,,1,1,3987,SB_010200010000003987,data86,0,1,1,0,3987
1,1,2,0,SB_SPARE_3988,SPARE_3988,,0,,0,1,,0,1,,1,1,3988,SB_010200010000003988,data87,0,1,1,0,3988
1,1,2,0,SB_SPARE_3989,SPARE_3989,,0,,0,1,,0,1,,1,1,3989,SB_010200010000003989,data88,0,1,1,0,3989
1,1,2,0,SB_SPARE_3990,SPARE_3990,,0,,0,1,,0,1,,1,1,3990,SB_010200010000003990,data89,0,1,1,0,3990
1,1,2,0,SB_SPARE_3991,SPARE_3991,,0,,0,1,,0,1,,1,1,3991,SB_010200010000003991,data90,0,1,1,0,3991
1,1,2,0,SB_SPARE_3992,SPARE_3992,,0,,0,1,,0,1,,1,1,3992,SB_010200010000003992,data91,0,1,1,0,3992
1,1,2,0,SB_SPARE_3993,SPARE_3993,,0,,0,1,,0,1,,1,1,3993,SB_010200010000003993,data92,0,1,1,0,3993
1,1,2,0,SB_SPARE_3994,SPARE_3994,,0,,0,1,,0,1,,1,1,3994,SB_010200010000003994,data93,0,1,1,0,3994
1,1,2,0,SB_SPARE_3995,SPARE_3995,,0,,0,1,,0,1,,1,1,3995,SB_010200010000003995,data94,0,1,1,0,3995
1,1,2,0,SB_SPARE_3996,SPARE_3996,,0,,0,1,,0,1,,1,1,3996,SB_010200010000003996,data95,0,1,1,0,3996
1,1,2,0,SB_SPARE_3997,SPARE_3997,,0,,0,1,,0,1,,1,1,3997,SB_010200010000003997,data96,0,1,1,0,3997
1,1,2,0,SB_SPARE_3998,SPARE_3998,,0,,0,1,,0,1,,1,1,3998,SB_010200010000003998,data97,0,1,1,0,3998
1,1,2,0,SB_SPARE_3999,SPARE_3999,,0,,0,1,,0,1,,1,1,3999,SB_010200010000003999,data98,0,1,1,0,3999
1,1,2,0,SB_SPARE_4000,SPARE_4000,,0,,0,1,,0,1,,1,1,4000,SB_010200010000004000,data99,0,1,1,0,4000
1,1,2,0,SB_SPARE_4001,SPARE_4001,,0,,0,1,,0,1,,1,1,4001,SB_010200010000004001,data0,0,1,1,0,4001
