No,PID,ItemID,Description,Type,Unit,DP,disp_lower,disp_upper,dcsTagNo,valid,sufixx,org_TagNo(cut SB_/.PVor.OUT),-suffix,"follows are 0,_STATUS or SPARE_ or _SPARE or _STS or -SP-",raw&exist -OUT=0,not in ABJ=0.(vlookup ABJ_DCS_IO)
6903,SB_010200010000006903,SB_SPARE_80_3_05_3.PV,SPARE,BOOL,,,0,0,SPARE_80_3_05_3,0,.PV,SPARE_80_3_05_3,,0,-1,SPARE_80_3_05_3
6904,SB_010200010000006904,SB_130308_DI01-SP-11.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-11,0,.PV,130308_DI01-SP-11,-SP-11,0,-1,130308_DI01-SP-11
6905,SB_010200010000006905,SB_SPARE_80_3_05_15.PV,SPARE,BOOL,,,0,0,SPARE_80_3_05_15,0,.PV,SPARE_80_3_05_15,,0,-1,SPARE_80_3_05_15
6906,SB_010200010000006906,SB_130308_DI01-SP-12.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-12,0,.PV,130308_DI01-SP-12,-SP-12,0,-1,130308_DI01-SP-12
6907,SB_010200010000006907,SB_130308_DI01-SP-13.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-13,0,.PV,130308_DI01-SP-13,-SP-13,0,-1,130308_DI01-SP-13
6908,SB_010200010000006908,SB_130308_DI01-SP-14.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-14,0,.PV,130308_DI01-SP-14,-SP-14,0,-1,130308_DI01-SP-14
6909,SB_010200010000006909,SB_130308_DI01-SP-15.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-15,0,.PV,130308_DI01-SP-15,-SP-15,0,-1,130308_DI01-SP-15
6910,SB_010200010000006910,SB_130308_DI01-SP-16.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-16,0,.PV,130308_DI01-SP-16,-SP-16,0,-1,130308_DI01-SP-16
6911,SB_010200010000006911,SB_SPARE_3_02_15.PV,SPARE,BOOL,,,0,0,SPARE_3_02_15,0,.PV,SPARE_3_02_15,,0,-1,SPARE_3_02_15
6912,SB_010200010000006912,SB_SPARE_80_3_05_2.PV,SPARE,BOOL,,,0,0,SPARE_80_3_05_2,0,.PV,SPARE_80_3_05_2,,0,-1,SPARE_80_3_05_2
6913,SB_010200010000006913,SB_SPARE_80_3_05_14.PV,SPARE,BOOL,,,0,0,SPARE_80_3_05_14,0,.PV,SPARE_80_3_05_14,,0,-1,SPARE_80_3_05_14
6914,SB_010200010000006914,SB_SPARE_3_02_14.PV,SPARE,BOOL,,,0,0,SPARE_3_02_14,0,.PV,SPARE_3_02_14,,0,-1,SPARE_3_02_14
6915,SB_010200010000006915,SB_130308_DI01-SP-4.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-4,0,.PV,130308_DI01-SP-4,-SP-4,0,-1,130308_DI01-SP-4
6916,SB_010200010000006916,SB_SPARE_80_3_05_1.PV,SPARE,BOOL,,,0,0,SPARE_80_3_05_1,0,.PV,SPARE_80_3_05_1,,0,-1,SPARE_80_3_05_1
6917,SB_010200010000006917,SB_SPARE_80_3_05_13.PV,SPARE,BOOL,,,0,0,SPARE_80_3_05_13,0,.PV,SPARE_80_3_05_13,,0,-1,SPARE_80_3_05_13
6918,SB_010200010000006918,SB_SPARE_80_3_06_16.PV,SPARE,BOOL,,,0,0,SPARE_80_3_06_16,0,.PV,SPARE_80_3_06_16,,0,-1,SPARE_80_3_06_16
6919,SB_010200010000006919,SB_SPARE_3_03_16.PV,SPARE,BOOL,,,0,0,SPARE_3_03_16,0,.PV,SPARE_3_03_16,,0,-1,SPARE_3_03_16
6920,SB_010200010000006920,SB_SPARE_80_3_06_15.PV,SPARE,BOOL,,,0,0,SPARE_80_3_06_15,0,.PV,SPARE_80_3_06_15,,0,-1,SPARE_80_3_06_15
6921,SB_010200010000006921,SB_SPARE_3_03_15.PV,SPARE,BOOL,,,0,0,SPARE_3_03_15,0,.PV,SPARE_3_03_15,,0,-1,SPARE_3_03_15
6922,SB_010200010000006922,SB_130308_DI01-SP-5.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-5,0,.PV,130308_DI01-SP-5,-SP-5,0,-1,130308_DI01-SP-5
6923,SB_010200010000006923,SB_130308_DI01-SP-6.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-6,0,.PV,130308_DI01-SP-6,-SP-6,0,-1,130308_DI01-SP-6
6924,SB_010200010000006924,SB_130308_DI01-SP-7.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-7,0,.PV,130308_DI01-SP-7,-SP-7,0,-1,130308_DI01-SP-7
6925,SB_010200010000006925,SB_130308_DI01-SP-8.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-8,0,.PV,130308_DI01-SP-8,-SP-8,0,-1,130308_DI01-SP-8
6926,SB_010200010000006926,SB_130308_DI01-SP-9.PV,SPARE,BOOL,,,0,0,130308_DI01-SP-9,0,.PV,130308_DI01-SP-9,-SP-9,0,-1,130308_DI01-SP-9
6927,SB_010200010000006927,SB_130402_DI03A-SP-15.PV,SPARE,BOOL,,,0,0,130402_DI03A-SP-15,0,.PV,130402_DI03A-SP-15,-SP-15,0,-1,130402_DI03A-SP-15
6928,SB_010200010000006928,SB_130402_DI03A-SP-16.PV,SPARE,BOOL,,,0,0,130402_DI03A-SP-16,0,.PV,130402_DI03A-SP-16,-SP-16,0,-1,130402_DI03A-SP-16
6929,SB_010200010000006929,SB_130403_DI03A-SP-15.PV,SPARE,BOOL,,,0,0,130403_DI03A-SP-15,0,.PV,130403_DI03A-SP-15,-SP-15,0,-1,130403_DI03A-SP-15
6930,SB_010200010000006930,SB_130403_DI03A-SP-16.PV,SPARE,BOOL,,,0,0,130403_DI03A-SP-16,0,.PV,130403_DI03A-SP-16,-SP-16,0,-1,130403_DI03A-SP-16
6931,SB_010200010000006931,SB_130404_DI03A-SP-14.PV,SPARE,BOOL,,,0,0,130404_DI03A-SP-14,0,.PV,130404_DI03A-SP-14,-SP-14,0,-1,130404_DI03A-SP-14
6932,SB_010200010000006932,SB_130404_DI03A-SP-15.PV,SPARE,BOOL,,,0,0,130404_DI03A-SP-15,0,.PV,130404_DI03A-SP-15,-SP-15,0,-1,130404_DI03A-SP-15
6933,SB_010200010000006933,SB_130404_DI03A-SP-16.PV,SPARE,BOOL,,,0,0,130404_DI03A-SP-16,0,.PV,130404_DI03A-SP-16,-SP-16,0,-1,130404_DI03A-SP-16
6934,SB_010200010000006934,SB_130405_DI03A-SP-15.PV,SPARE,BOOL,,,0,0,130405_DI03A-SP-15,0,.PV,130405_DI03A-SP-15,-SP-15,0,-1,130405_DI03A-SP-15
6935,SB_010200010000006935,SB_130405_DI03A-SP-16.PV,SPARE,BOOL,,,0,0,130405_DI03A-SP-16,0,.PV,130405_DI03A-SP-16,-SP-16,0,-1,130405_DI03A-SP-16
6936,SB_010200010000006936,SB_130406_DI03A-SP-16.PV,SPARE,BOOL,,,0,0,130406_DI03A-SP-16,0,.PV,130406_DI03A-SP-16,-SP-16,0,-1,130406_DI03A-SP-16
6937,SB_010200010000006937,SB_130407_DI03A-SP-14.PV,SPARE,BOOL,,,0,0,130407_DI03A-SP-14,0,.PV,130407_DI03A-SP-14,-SP-14,0,-1,130407_DI03A-SP-14
6938,SB_010200010000006938,SB_130407_DI03A-SP-15.PV,SPARE,BOOL,,,0,0,130407_DI03A-SP-15,0,.PV,130407_DI03A-SP-15,-SP-15,0,-1,130407_DI03A-SP-15
6939,SB_010200010000006939,SB_130407_DI03A-SP-16.PV,SPARE,BOOL,,,0,0,130407_DI03A-SP-16,0,.PV,130407_DI03A-SP-16,-SP-16,0,-1,130407_DI03A-SP-16
6940,SB_010200010000006940,SB_130408_DI01-SP-10.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-10,0,.PV,130408_DI01-SP-10,-SP-10,0,-1,130408_DI01-SP-10
6941,SB_010200010000006941,SB_130408_DI01-SP-11.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-11,0,.PV,130408_DI01-SP-11,-SP-11,0,-1,130408_DI01-SP-11
6942,SB_010200010000006942,SB_130408_DI01-SP-12.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-12,0,.PV,130408_DI01-SP-12,-SP-12,0,-1,130408_DI01-SP-12
6943,SB_010200010000006943,SB_130408_DI01-SP-13.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-13,0,.PV,130408_DI01-SP-13,-SP-13,0,-1,130408_DI01-SP-13
6944,SB_010200010000006944,SB_130408_DI01-SP-14.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-14,0,.PV,130408_DI01-SP-14,-SP-14,0,-1,130408_DI01-SP-14
6945,SB_010200010000006945,SB_130408_DI01-SP-15.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-15,0,.PV,130408_DI01-SP-15,-SP-15,0,-1,130408_DI01-SP-15
6946,SB_010200010000006946,SB_130408_DI01-SP-16.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-16,0,.PV,130408_DI01-SP-16,-SP-16,0,-1,130408_DI01-SP-16
6947,SB_010200010000006947,SB_130408_DI01-SP-4.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-4,0,.PV,130408_DI01-SP-4,-SP-4,0,-1,130408_DI01-SP-4
6948,SB_010200010000006948,SB_130408_DI01-SP-5.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-5,0,.PV,130408_DI01-SP-5,-SP-5,0,-1,130408_DI01-SP-5
6949,SB_010200010000006949,SB_130408_DI01-SP-6.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-6,0,.PV,130408_DI01-SP-6,-SP-6,0,-1,130408_DI01-SP-6
6950,SB_010200010000006950,SB_130408_DI01-SP-7.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-7,0,.PV,130408_DI01-SP-7,-SP-7,0,-1,130408_DI01-SP-7
6951,SB_010200010000006951,SB_130408_DI01-SP-8.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-8,0,.PV,130408_DI01-SP-8,-SP-8,0,-1,130408_DI01-SP-8
6952,SB_010200010000006952,SB_130408_DI01-SP-9.PV,SPARE,BOOL,,,0,0,130408_DI01-SP-9,0,.PV,130408_DI01-SP-9,-SP-9,0,-1,130408_DI01-SP-9
6953,SB_010200010000006953,SB_130501_DI03A-SP-16.PV,SPARE,BOOL,,,0,0,130501_DI03A-SP-16,0,.PV,130501_DI03A-SP-16,-SP-16,0,-1,130501_DI03A-SP-16
6954,SB_010200010000006954,SB_130501_DI03A-SP-2.PV,SPARE,BOOL,,,0,0,130501_DI03A-SP-2,0,.PV,130501_DI03A-SP-2,-SP-2,0,-1,130501_DI03A-SP-2
6955,SB_010200010000006955,SB_130501_DI03A-SP-3.PV,SPARE,BOOL,,,0,0,130501_DI03A-SP-3,0,.PV,130501_DI03A-SP-3,-SP-3,0,-1,130501_DI03A-SP-3
6956,SB_010200010000006956,SB_130501_DI03A-SP-4.PV,SPARE,BOOL,,,0,0,130501_DI03A-SP-4,0,.PV,130501_DI03A-SP-4,-SP-4,0,-1,130501_DI03A-SP-4
6957,SB_010200010000006957,SB_130502_DI03A-SP-16.PV,SPARE,BOOL,,,0,0,130502_DI03A-SP-16,0,.PV,130502_DI03A-SP-16,-SP-16,0,-1,130502_DI03A-SP-16
6958,SB_010200010000006958,SB_130503_DI03A-SP-16.PV,SPARE,BOOL,,,0,0,130503_DI03A-SP-16,0,.PV,130503_DI03A-SP-16,-SP-16,0,-1,130503_DI03A-SP-16
6959,SB_010200010000006959,SB_130504_DI03A-SP-16.PV,SPARE,BOOL,,,0,0,130504_DI03A-SP-16,0,.PV,130504_DI03A-SP-16,-SP-16,0,-1,130504_DI03A-SP-16
6960,SB_010200010000006960,SB_130601_DI03A-SP-1.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-1,0,.PV,130601_DI03A-SP-1,-SP-1,0,-1,130601_DI03A-SP-1
6961,SB_010200010000006961,SB_130601_DI03A-SP-11.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-11,0,.PV,130601_DI03A-SP-11,-SP-11,0,-1,130601_DI03A-SP-11
6962,SB_010200010000006962,SB_130601_DI03A-SP-13.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-13,0,.PV,130601_DI03A-SP-13,-SP-13,0,-1,130601_DI03A-SP-13
6963,SB_010200010000006963,SB_130601_DI03A-SP-2.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-2,0,.PV,130601_DI03A-SP-2,-SP-2,0,-1,130601_DI03A-SP-2
6964,SB_010200010000006964,SB_130601_DI03A-SP-3.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-3,0,.PV,130601_DI03A-SP-3,-SP-3,0,-1,130601_DI03A-SP-3
6965,SB_010200010000006965,SB_130601_DI03A-SP-4.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-4,0,.PV,130601_DI03A-SP-4,-SP-4,0,-1,130601_DI03A-SP-4
6966,SB_010200010000006966,SB_130601_DI03A-SP-5.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-5,0,.PV,130601_DI03A-SP-5,-SP-5,0,-1,130601_DI03A-SP-5
6967,SB_010200010000006967,SB_130601_DI03A-SP-6.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-6,0,.PV,130601_DI03A-SP-6,-SP-6,0,-1,130601_DI03A-SP-6
6968,SB_010200010000006968,SB_130601_DI03A-SP-7.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-7,0,.PV,130601_DI03A-SP-7,-SP-7,0,-1,130601_DI03A-SP-7
6969,SB_010200010000006969,SB_130601_DI03A-SP-8.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-8,0,.PV,130601_DI03A-SP-8,-SP-8,0,-1,130601_DI03A-SP-8
6970,SB_010200010000006970,SB_130601_DI03A-SP-9.PV,SPARE,BOOL,,,0,0,130601_DI03A-SP-9,0,.PV,130601_DI03A-SP-9,-SP-9,0,-1,130601_DI03A-SP-9
6971,SB_010200010000006971,SB_132107_DI03-SP-13.PV,SPARE,BOOL,,,0,0,132107_DI03-SP-13,0,.PV,132107_DI03-SP-13,-SP-13,0,-1,132107_DI03-SP-13
6972,SB_010200010000006972,SB_132107_DI03-SP-14.PV,SPARE,BOOL,,,0,0,132107_DI03-SP-14,0,.PV,132107_DI03-SP-14,-SP-14,0,-1,132107_DI03-SP-14
6973,SB_010200010000006973,SB_132107_DI03-SP-5.PV,SPARE,BOOL,,,0,0,132107_DI03-SP-5,0,.PV,132107_DI03-SP-5,-SP-5,0,-1,132107_DI03-SP-5
6974,SB_010200010000006974,SB_132107_DI03-SP-6.PV,SPARE,BOOL,,,0,0,132107_DI03-SP-6,0,.PV,132107_DI03-SP-6,-SP-6,0,-1,132107_DI03-SP-6
6975,SB_010200010000006975,SB_132108_DI03-SP-11.PV,SPARE,BOOL,,,0,0,132108_DI03-SP-11,0,.PV,132108_DI03-SP-11,-SP-11,0,-1,132108_DI03-SP-11
6976,SB_010200010000006976,SB_132108_DI03-SP-12.PV,SPARE,BOOL,,,0,0,132108_DI03-SP-12,0,.PV,132108_DI03-SP-12,-SP-12,0,-1,132108_DI03-SP-12
6977,SB_010200010000006977,SB_132109_DI03-SP-11.PV,SPARE,BOOL,,,0,0,132109_DI03-SP-11,0,.PV,132109_DI03-SP-11,-SP-11,0,-1,132109_DI03-SP-11
6978,SB_010200010000006978,SB_132109_DI03-SP-12.PV,SPARE,BOOL,,,0,0,132109_DI03-SP-12,0,.PV,132109_DI03-SP-12,-SP-12,0,-1,132109_DI03-SP-12
6979,SB_010200010000006979,SB_132207_DI03-SP-14.PV,SPARE,BOOL,,,0,0,132207_DI03-SP-14,0,.PV,132207_DI03-SP-14,-SP-14,0,-1,132207_DI03-SP-14
6980,SB_010200010000006980,SB_132207_DI03-SP-5.PV,SPARE,BOOL,,,0,0,132207_DI03-SP-5,0,.PV,132207_DI03-SP-5,-SP-5,0,-1,132207_DI03-SP-5
6981,SB_010200010000006981,SB_132207_DI03-SP-6.PV,SPARE,BOOL,,,0,0,132207_DI03-SP-6,0,.PV,132207_DI03-SP-6,-SP-6,0,-1,132207_DI03-SP-6
6982,SB_010200010000006982,SB_132208_DI03-SP-11.PV,SPARE,BOOL,,,0,0,132208_DI03-SP-11,0,.PV,132208_DI03-SP-11,-SP-11,0,-1,132208_DI03-SP-11
6983,SB_010200010000006983,SB_132208_DI03-SP-12.PV,SPARE,BOOL,,,0,0,132208_DI03-SP-12,0,.PV,132208_DI03-SP-12,-SP-12,0,-1,132208_DI03-SP-12
6984,SB_010200010000006984,SB_132208_DI03-SP-15.PV,SPARE,BOOL,,,0,0,132208_DI03-SP-15,0,.PV,132208_DI03-SP-15,-SP-15,0,-1,132208_DI03-SP-15
6985,SB_010200010000006985,SB_132208_DI03-SP-16.PV,SPARE,BOOL,,,0,0,132208_DI03-SP-16,0,.PV,132208_DI03-SP-16,-SP-16,0,-1,132208_DI03-SP-16
6986,SB_010200010000006986,SB_132209_DI03-SP-11.PV,SPARE,BOOL,,,0,0,132209_DI03-SP-11,0,.PV,132209_DI03-SP-11,-SP-11,0,-1,132209_DI03-SP-11
6987,SB_010200010000006987,SB_132209_DI03-SP-12.PV,SPARE,BOOL,,,0,0,132209_DI03-SP-12,0,.PV,132209_DI03-SP-12,-SP-12,0,-1,132209_DI03-SP-12
6988,SB_010200010000006988,SB_132603_DI03-SP-14.PV,SPARE,BOOL,,,0,0,132603_DI03-SP-14,0,.PV,132603_DI03-SP-14,-SP-14,0,-1,132603_DI03-SP-14
6989,SB_010200010000006989,SB_132603_DI03-SP-5.PV,SPARE,BOOL,,,0,0,132603_DI03-SP-5,0,.PV,132603_DI03-SP-5,-SP-5,0,-1,132603_DI03-SP-5
6990,SB_010200010000006990,SB_132603_DI03-SP-6.PV,SPARE,BOOL,,,0,0,132603_DI03-SP-6,0,.PV,132603_DI03-SP-6,-SP-6,0,-1,132603_DI03-SP-6
6991,SB_010200010000006991,SB_132604_DI03-SP-14.PV,SPARE,BOOL,,,0,0,132604_DI03-SP-14,0,.PV,132604_DI03-SP-14,-SP-14,0,-1,132604_DI03-SP-14
6992,SB_010200010000006992,SB_132604_DI03-SP-15.PV,SPARE,BOOL,,,0,0,132604_DI03-SP-15,0,.PV,132604_DI03-SP-15,-SP-15,0,-1,132604_DI03-SP-15
6993,SB_010200010000006993,SB_132604_DI03-SP-16.PV,SPARE,BOOL,,,0,0,132604_DI03-SP-16,0,.PV,132604_DI03-SP-16,-SP-16,0,-1,132604_DI03-SP-16
6994,SB_010200010000006994,SB_140108_DI03-SP-14.PV,SPARE,BOOL,,,0,0,140108_DI03-SP-14,0,.PV,140108_DI03-SP-14,-SP-14,0,-1,140108_DI03-SP-14
6995,SB_010200010000006995,SB_140108_DI03-SP-15.PV,SPARE,BOOL,,,0,0,140108_DI03-SP-15,0,.PV,140108_DI03-SP-15,-SP-15,0,-1,140108_DI03-SP-15
6996,SB_010200010000006996,SB_140108_DI03-SP-16.PV,SPARE,BOOL,,,0,0,140108_DI03-SP-16,0,.PV,140108_DI03-SP-16,-SP-16,0,-1,140108_DI03-SP-16
6997,SB_010200010000006997,SB_140109_DI03-SP-11.PV,SPARE,BOOL,,,0,0,140109_DI03-SP-11,0,.PV,140109_DI03-SP-11,-SP-11,0,-1,140109_DI03-SP-11
6998,SB_010200010000006998,SB_140109_DI03-SP-12.PV,SPARE,BOOL,,,0,0,140109_DI03-SP-12,0,.PV,140109_DI03-SP-12,-SP-12,0,-1,140109_DI03-SP-12
6999,SB_010200010000006999,SB_140109_DI03-SP-13.PV,SPARE,BOOL,,,0,0,140109_DI03-SP-13,0,.PV,140109_DI03-SP-13,-SP-13,0,-1,140109_DI03-SP-13
7000,SB_010200010000007000,SB_140109_DI03-SP-14.PV,SPARE,BOOL,,,0,0,140109_DI03-SP-14,0,.PV,140109_DI03-SP-14,-SP-14,0,-1,140109_DI03-SP-14
7001,SB_010200010000007001,SB_140109_DI03-SP-15.PV,SPARE,BOOL,,,0,0,140109_DI03-SP-15,0,.PV,140109_DI03-SP-15,-SP-15,0,-1,140109_DI03-SP-15
7002,SB_010200010000007002,SB_140109_DI03-SP-16.PV,SPARE,BOOL,,,0,0,140109_DI03-SP-16,0,.PV,140109_DI03-SP-16,-SP-16,0,-1,140109_DI03-SP-16
7003,SB_010200010000007003,SB_140207_DI03-SP-12.PV,SPARE,BOOL,,,0,0,140207_DI03-SP-12,0,.PV,140207_DI03-SP-12,-SP-12,0,-1,140207_DI03-SP-12
7004,SB_010200010000007004,SB_140207_DI03-SP-15.PV,SPARE,BOOL,,,0,0,140207_DI03-SP-15,0,.PV,140207_DI03-SP-15,-SP-15,0,-1,140207_DI03-SP-15
7005,SB_010200010000007005,SB_140207_DI03-SP-16.PV,SPARE,BOOL,,,0,0,140207_DI03-SP-16,0,.PV,140207_DI03-SP-16,-SP-16,0,-1,140207_DI03-SP-16
7006,SB_010200010000007006,SB_140209_DI03-SP-10.PV,SPARE,BOOL,,,0,0,140209_DI03-SP-10,0,.PV,140209_DI03-SP-10,-SP-10,0,-1,140209_DI03-SP-10
7007,SB_010200010000007007,SB_140209_DI03-SP-11.PV,SPARE,BOOL,,,0,0,140209_DI03-SP-11,0,.PV,140209_DI03-SP-11,-SP-11,0,-1,140209_DI03-SP-11
7008,SB_010200010000007008,SB_140209_DI03-SP-12.PV,SPARE,BOOL,,,0,0,140209_DI03-SP-12,0,.PV,140209_DI03-SP-12,-SP-12,0,-1,140209_DI03-SP-12
7009,SB_010200010000007009,SB_140209_DI03-SP-13.PV,SPARE,BOOL,,,0,0,140209_DI03-SP-13,0,.PV,140209_DI03-SP-13,-SP-13,0,-1,140209_DI03-SP-13
7010,SB_010200010000007010,SB_140209_DI03-SP-14.PV,SPARE,BOOL,,,0,0,140209_DI03-SP-14,0,.PV,140209_DI03-SP-14,-SP-14,0,-1,140209_DI03-SP-14
7011,SB_010200010000007011,SB_140209_DI03-SP-15.PV,SPARE,BOOL,,,0,0,140209_DI03-SP-15,0,.PV,140209_DI03-SP-15,-SP-15,0,-1,140209_DI03-SP-15
7012,SB_010200010000007012,SB_140209_DI03-SP-16.PV,SPARE,BOOL,,,0,0,140209_DI03-SP-16,0,.PV,140209_DI03-SP-16,-SP-16,0,-1,140209_DI03-SP-16
7013,SB_010200010000007013,SB_140209_DI03-SP-7.PV,SPARE,BOOL,,,0,0,140209_DI03-SP-7,0,.PV,140209_DI03-SP-7,-SP-7,0,-1,140209_DI03-SP-7
7014,SB_010200010000007014,SB_140209_DI03-SP-8.PV,SPARE,BOOL,,,0,0,140209_DI03-SP-8,0,.PV,140209_DI03-SP-8,-SP-8,0,-1,140209_DI03-SP-8
7015,SB_010200010000007015,SB_140209_DI03-SP-9.PV,SPARE,BOOL,,,0,0,140209_DI03-SP-9,0,.PV,140209_DI03-SP-9,-SP-9,0,-1,140209_DI03-SP-9
7016,SB_010200010000007016,SB_140301_DI03-SP-16.PV,SPARE,BOOL,,,0,0,140301_DI03-SP-16,0,.PV,140301_DI03-SP-16,-SP-16,0,-1,140301_DI03-SP-16
7017,SB_010200010000007017,SB_140302_DI03-SP-16.PV,SPARE,BOOL,,,0,0,140302_DI03-SP-16,0,.PV,140302_DI03-SP-16,-SP-16,0,-1,140302_DI03-SP-16
7018,SB_010200010000007018,SB_140303_DI03-SP-16.PV,SPARE,BOOL,,,0,0,140303_DI03-SP-16,0,.PV,140303_DI03-SP-16,-SP-16,0,-1,140303_DI03-SP-16
7019,SB_010200010000007019,SB_140304_DI03-SP-16.PV,SPARE,BOOL,,,0,0,140304_DI03-SP-16,0,.PV,140304_DI03-SP-16,-SP-16,0,-1,140304_DI03-SP-16
7020,SB_010200010000007020,SB_140305_DI03-SP-13.PV,SPARE,BOOL,,,0,0,140305_DI03-SP-13,0,.PV,140305_DI03-SP-13,-SP-13,0,-1,140305_DI03-SP-13
7021,SB_010200010000007021,SB_140305_DI03-SP-14.PV,SPARE,BOOL,,,0,0,140305_DI03-SP-14,0,.PV,140305_DI03-SP-14,-SP-14,0,-1,140305_DI03-SP-14
7022,SB_010200010000007022,SB_140305_DI03-SP-15.PV,SPARE,BOOL,,,0,0,140305_DI03-SP-15,0,.PV,140305_DI03-SP-15,-SP-15,0,-1,140305_DI03-SP-15
7023,SB_010200010000007023,SB_140305_DI03-SP-16.PV,SPARE,BOOL,,,0,0,140305_DI03-SP-16,0,.PV,140305_DI03-SP-16,-SP-16,0,-1,140305_DI03-SP-16
7024,SB_010200010000007024,SB_140401_DI03-SP-16.PV,SPARE,BOOL,,,0,0,140401_DI03-SP-16,0,.PV,140401_DI03-SP-16,-SP-16,0,-1,140401_DI03-SP-16
7025,SB_010200010000007025,SB_SPARE_80_3_06_14.PV,SPARE,BOOL,,,0,0,SPARE_80_3_06_14,0,.PV,SPARE_80_3_06_14,,0,-1,SPARE_80_3_06_14
7026,SB_010200010000007026,SB_SPARE_3_03_14.PV,SPARE,BOOL,,,0,0,SPARE_3_03_14,0,.PV,SPARE_3_03_14,,0,-1,SPARE_3_03_14
7027,SB_010200010000007027,SB_SPARE_80_4_04_4.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_4,0,.PV,SPARE_80_4_04_4,,0,-1,SPARE_80_4_04_4
7028,SB_010200010000007028,SB_SPARE_80_4_04_8.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_8,0,.PV,SPARE_80_4_04_8,,0,-1,SPARE_80_4_04_8
7029,SB_010200010000007029,SB_SPARE_80_4_04_16.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_16,0,.PV,SPARE_80_4_04_16,,0,-1,SPARE_80_4_04_16
7030,SB_010200010000007030,SB_SPARE_3_04_16.PV,SPARE,BOOL,,,0,0,SPARE_3_04_16,0,.PV,SPARE_3_04_16,,0,-1,SPARE_3_04_16
7031,SB_010200010000007031,SB_SPARE_80_4_04_3.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_3,0,.PV,SPARE_80_4_04_3,,0,-1,SPARE_80_4_04_3
7032,SB_010200010000007032,SB_SPARE_80_4_04_7.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_7,0,.PV,SPARE_80_4_04_7,,0,-1,SPARE_80_4_04_7
7033,SB_010200010000007033,SB_SPARE_3_04_15.PV,SPARE,BOOL,,,0,0,SPARE_3_04_15,0,.PV,SPARE_3_04_15,,0,-1,SPARE_3_04_15
7034,SB_010200010000007034,SB_SPARE_80_4_04_2.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_2,0,.PV,SPARE_80_4_04_2,,0,-1,SPARE_80_4_04_2
7035,SB_010200010000007035,SB_SPARE_80_4_04_6.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_6,0,.PV,SPARE_80_4_04_6,,0,-1,SPARE_80_4_04_6
7036,SB_010200010000007036,SB_SPARE_80_4_04_10.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_10,0,.PV,SPARE_80_4_04_10,,0,-1,SPARE_80_4_04_10
7037,SB_010200010000007037,SB_SPARE_3_04_14.PV,SPARE,BOOL,,,0,0,SPARE_3_04_14,0,.PV,SPARE_3_04_14,,0,-1,SPARE_3_04_14
7038,SB_010200010000007038,SB_SPARE_80_4_04_1.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_1,0,.PV,SPARE_80_4_04_1,,0,-1,SPARE_80_4_04_1
7039,SB_010200010000007039,SB_SPARE_80_4_04_5.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_5,0,.PV,SPARE_80_4_04_5,,0,-1,SPARE_80_4_04_5
7040,SB_010200010000007040,SB_SPARE_80_4_04_9.PV,SPARE,BOOL,,,0,0,SPARE_80_4_04_9,0,.PV,SPARE_80_4_04_9,,0,-1,SPARE_80_4_04_9
